point1_idx,point1_name,point1_source,point1_lat,point1_lon,point2_idx,point2_name,point2_source,point2_lat,point2_lon,distance_m
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,116,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.185833,126.485833,0.0
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,123,서천군 서면 오력도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.185833,126.485833,0.0
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,131,서천군 서면 오력도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.185833,126.485833,0.0
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,2388,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.485833,0.0
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,2404,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.485833,0.0
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,2420,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.485833,0.0
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,2440,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.485833,0.0
101,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.185833,126.485833,2460,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.485833,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,117,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,124,서천군 서면 오력도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,132,서천군 서면 오력도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,2389,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,2405,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,2421,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,2441,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.476944,0.0
102,서천군 서면 오력도해역 - 사각형어초 (1998년),jeolla_points.gpx,36.138056,126.476944,2461,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.476944,0.0
103,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.192222,126.055833,118,보령시 오천면 오도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.192222,126.055833,0.0
103,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.192222,126.055833,125,보령시 오천면 오도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.192222,126.055833,0.0
103,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.192222,126.055833,2398,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.192222,126.055833,0.0
103,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.192222,126.055833,2434,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.192222,126.055833,0.0
103,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.192222,126.055833,2454,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.192222,126.055833,0.0
104,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.177778,126.054167,110,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.177778,126.054167,0.0
104,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.177778,126.054167,2399,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.177778,126.054167,0.0
104,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.177778,126.054167,2414,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.177778,126.054167,0.0
105,보령시 오천면 오도해역 - 잠보형어초 (1997년),jeolla_points.gpx,36.181667,126.080556,2401,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.181667,126.080556,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,114,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.185833,126.4525,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,121,서천군 서면 오력도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.185833,126.4525,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,129,서천군 서면 오력도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.185833,126.4525,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,2386,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.4525,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,2402,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.4525,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,2418,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.4525,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,2438,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.4525,0.0
106,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.4525,2458,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.4525,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,115,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.138056,126.450278,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,122,서천군 서면 오력도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.138056,126.450278,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,130,서천군 서면 오력도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.138056,126.450278,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,2387,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.450278,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,2403,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.450278,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,2419,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.450278,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,2439,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.450278,0.0
107,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.450278,2459,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.450278,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,116,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.185833,126.485833,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,123,서천군 서면 오력도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.185833,126.485833,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,131,서천군 서면 오력도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.185833,126.485833,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,2388,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.485833,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,2404,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.485833,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,2420,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.485833,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,2440,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.485833,0.0
108,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.185833,126.485833,2460,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.485833,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,117,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.138056,126.476944,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,124,서천군 서면 오력도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.138056,126.476944,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,132,서천군 서면 오력도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.138056,126.476944,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,2389,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.476944,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,2405,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.476944,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,2421,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.476944,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,2441,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.476944,0.0
109,서천군 서면 오력도해역 - 사각형어초 (1997년),jeolla_points.gpx,36.138056,126.476944,2461,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.476944,0.0
110,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.177778,126.054167,2399,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.177778,126.054167,0.0
110,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.177778,126.054167,2414,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.177778,126.054167,0.0
111,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.050278,119,보령시 오천면 오도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.166667,126.050278,0.0
111,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.050278,126,보령시 오천면 오도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.166667,126.050278,0.0
111,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.050278,136,보령시 오천면 오도해역 - 사각형어초 (1993년),jeolla_points.gpx,36.166667,126.050278,0.0
111,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.050278,2415,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.166667,126.050278,0.0
111,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.050278,2435,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.166667,126.050278,0.0
111,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.050278,2455,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.166667,126.050278,0.0
111,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.050278,2481,보령시 오천면 오도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.166667,126.050278,0.0
112,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.174444,126.080556,2416,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.174444,126.080556,0.0
113,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.080556,120,보령시 오천면 오도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.166667,126.080556,0.0
113,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.080556,128,보령시 오천면 오도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.166667,126.080556,0.0
113,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.080556,2417,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.166667,126.080556,0.0
113,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.080556,2437,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.166667,126.080556,0.0
113,보령시 오천면 오도해역 - 잠보형어초 (1996년),jeolla_points.gpx,36.166667,126.080556,2457,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.166667,126.080556,0.0
114,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.185833,126.4525,121,서천군 서면 오력도해역 - 사각형어초 (1995년),jeolla_points.gpx,36.185833,126.4525,0.0
114,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.185833,126.4525,129,서천군 서면 오력도해역 - 사각형어초 (1994년),jeolla_points.gpx,36.185833,126.4525,0.0
114,서천군 서면 오력도해역 - 사각형어초 (1996년),jeolla_points.gpx,36.185833,126.4525,2386,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.4525,0.0
